id,game_id,hastily,normally,completely,count,game_name,popularity_value,genres,platforms,keywords,log_popularity_value,cover_url
3434,176071,1970-01-01 02:00:00,1970-01-01 03:00:00,,1,Mothmen 1966,4.620431548e-06,Puzzle | Adventure | Indie | Visual Novel,Xbox Series X|S | PlayStation 4 | PC (Microsoft Windows) | PlayStation 5 | Xbox One | Nintendo Switch,choose your own adventure,4.620420873839035e-06,//images.igdb.com/igdb/image/upload/t_thumb/co55b2.jpg
3435,199125,1970-01-01 01:00:00,1970-01-01 02:00:00,,1,Moon Runner,1.887477999e-06,Indie,PC (Microsoft Windows),Not Available,1.887476217715643e-06,//images.igdb.com/igdb/image/upload/t_thumb/co5yg4.jpg
3436,209483,1970-01-01 01:00:00,1970-01-01 01:00:00,,1,Momo Mother Bird: Final Story,9.43739e-07,Adventure,PC (Microsoft Windows),free-to-play,9.4373855467863e-07,//images.igdb.com/igdb/image/upload/t_thumb/co5lht.jpg
3437,220679,1970-01-01 01:00:00,1970-01-01 02:00:00,,1,Molytropia: Cloud in Shape of Hurt,9.43739e-07,Adventure | Indie | Visual Novel,Linux | PC (Microsoft Windows) | Mac,free-to-play | steam achievements,9.4373855467863e-07,//images.igdb.com/igdb/image/upload/t_thumb/co5yrc.jpg
3438,135840,1970-01-01 02:00:00,1970-01-01 03:00:00,,2,Mists of Aiden,8.237626723e-06,Adventure | Indie,PC (Microsoft Windows),gore,8.237592793939316e-06,//images.igdb.com/igdb/image/upload/t_thumb/co2x6g.jpg
3439,235202,1970-01-01 01:00:00,1970-01-01 01:00:00,,1,Missing Hiker,1.2268606994e-05,Adventure | Indie,PC (Microsoft Windows),Not Available,1.226853173525676e-05,//images.igdb.com/igdb/image/upload/t_thumb/co671v.jpg
3440,121753,1970-01-01 02:00:00,1970-01-01 03:00:00,,1,Metro Exodus: The Two Colonels,4.620431548e-06,Shooter | Adventure,Xbox Series X|S | PlayStation 4 | Linux | PC (Microsoft Windows) | PlayStation 5 | Mac | Xbox One,Not Available,4.620420873839035e-06,//images.igdb.com/igdb/image/upload/t_thumb/co1xx0.jpg
3441,121756,1970-01-01 05:00:00,1970-01-01 06:00:00,,1,Metro Exodus: Sam's Story,4.620431548e-06,Shooter | Adventure,Xbox Series X|S | PlayStation 4 | Linux | PC (Microsoft Windows) | PlayStation 5 | Mac | Xbox One,Not Available,4.620420873839035e-06,//images.igdb.com/igdb/image/upload/t_thumb/co1xx1.jpg
3442,173968,1970-01-01 02:00:00,1970-01-01 03:00:00,,1,Mental Hospital: Child of Evil,3.05097286e-07,Adventure | Indie,PC (Microsoft Windows),Not Available,3.050972394578325e-07,//images.igdb.com/igdb/image/upload/t_thumb/co5lab.jpg
3443,211524,1970-01-01 03:00:00,1970-01-01 04:00:00,,1,Magurele Mystery,9.43739e-07,Adventure | Indie,PC (Microsoft Windows),Not Available,9.4373855467863e-07,//images.igdb.com/igdb/image/upload/t_thumb/co5j2x.jpg
3444,22808,1970-01-01 02:00:00,1970-01-01 03:00:00,,1,Lucius Demake,4.620431548e-06,Adventure | Indie,Linux | PC (Microsoft Windows),steam | steam trading cards | demake | steam achievements | digital distribution | steam cloud | language selection | deliberately retro,4.620420873839035e-06,//images.igdb.com/igdb/image/upload/t_thumb/co21bt.jpg
3445,204363,1970-01-01 14:00:00,1970-01-01 15:00:00,,1,Layers of Fear,3.2343020838e-05,Puzzle,Xbox Series X|S | PC (Microsoft Windows) | PlayStation 5 | Mac,exploration | mature | narration | story rich,3.234249781377896e-05,//images.igdb.com/igdb/image/upload/t_thumb/co66ie.jpg
3446,130242,1970-01-01 01:00:00,1970-01-01 01:00:00,,1,Last Floor,1.975103483e-06,Adventure | Indie,PC (Microsoft Windows),Not Available,1.975101532485684e-06,//images.igdb.com/igdb/image/upload/t_thumb/co2lto.jpg
3447,138598,1970-01-01 04:00:00,1970-01-01 05:00:00,,1,Kraken Academy!!,1.3861294645e-05,Role-playing (RPG) | Adventure | Indie,Xbox Series X|S | PC (Microsoft Windows) | Mac | Xbox One | Nintendo Switch,anime | time travel | interactive fiction | 2d | 1990s | dark humor | pixel graphics | time loop | story rich | dating simulation | previously on - prime gaming,1.3861198578143122e-05,//images.igdb.com/igdb/image/upload/t_thumb/co3an4.jpg
3448,253547,1970-01-01 01:00:00,1970-01-01 02:00:00,,1,Keep the Lights On,2.375172794e-06,Puzzle | Adventure | Indie,PC (Microsoft Windows),Not Available,2.3751699732815656e-06,//images.igdb.com/igdb/image/upload/t_thumb/co6rmm.jpg
3449,320946,,1970-01-01 02:00:00,,1,Napobination,9.43739e-07,Adventure | Indie,PC (Microsoft Windows),italian mafia | italian game,9.4373855467863e-07,//images.igdb.com/igdb/image/upload/t_thumb/co8zl7.jpg
3450,320971,1970-01-01 01:00:00,1970-01-01 06:00:00,1970-01-01 07:00:00,1,Jill O' Lantern,9.43739e-07,Point-and-click | Indie | Visual Novel,Linux | PC (Microsoft Windows) | Mac,halloween | lgbtq+ | dark comedy | monster girls,9.4373855467863e-07,//images.igdb.com/igdb/image/upload/t_thumb/co8zl5.jpg
3451,134299,1970-01-01 01:00:00,1970-01-01 01:00:00,1970-01-01 01:00:00,1,Jurassic Park,1.2268606994e-05,Platform | Arcade,Sega Game Gear | Sega Master System/Mark III,dinosaurs | jurassic park,1.226853173525676e-05,//images.igdb.com/igdb/image/upload/t_thumb/co2zdy.jpg
3452,31238,1970-01-01 01:00:00,1970-01-01 01:00:00,1970-01-01 01:00:00,1,The Bellows,1.661977321e-06,Simulator | Adventure | Indie,PlayStation VR | PC (Microsoft Windows),paranormal | free-to-play,1.6619759399172223e-06,//images.igdb.com/igdb/image/upload/t_thumb/co7x2g.jpg
3453,319672,1970-01-01 10:00:00,1970-01-01 12:00:00,1970-01-01 11:00:00,1,Super Mining Mechs,9.240863097e-06,Simulator | Strategy | Adventure | Indie,Xbox Series X|S | PlayStation 4 | PC (Microsoft Windows) | PlayStation 5 | Xbox One | Nintendo Switch,Not Available,9.240820400487646e-06,//images.igdb.com/igdb/image/upload/t_thumb/co8xnk.jpg
3454,143333,1970-01-01 05:00:00,1970-01-01 06:00:00,,1,Prim,1.5014572318e-05,Point-and-click | Adventure,Linux | PC (Microsoft Windows) | Mac,2d | monochrome | narration | hand-drawn | choices matter | steam achievements | steam cloud | free demo | cartoon | steam families,1.5014459600437324e-05,//images.igdb.com/igdb/image/upload/t_thumb/co52ch.jpg
3455,27912,,1970-01-04 12:00:00,,1,Grand Theft Auto IV: Complete Edition,0.001160734595903,Shooter | Adventure,PlayStation 3 | PC (Microsoft Windows) | Xbox 360,bowling | classic | gore | funny | satire | crime | mod support,0.0011600614643363,//images.igdb.com/igdb/image/upload/t_thumb/co1twe.jpg
3456,121531,,1970-01-01 20:30:00,,2,Gamedec,4.620431548e-06,Point-and-click | Puzzle | Role-playing (RPG) | Adventure | Indie,PC (Microsoft Windows) | PlayStation 5 | Nintendo Switch,cyberpunk | atmospheric | private detective | choice and consequence | virtual life | story rich | choices matter | virtual worlds,4.620420873839035e-06,//images.igdb.com/igdb/image/upload/t_thumb/co9fwi.jpg
3457,174803,1970-01-01 05:00:00,1970-01-01 06:00:00,1970-01-01 09:00:00,3,Doors: Paradox,9.240863097e-06,Point-and-click | Puzzle | Adventure | Indie,Xbox Series X|S | PlayStation 4 | Android | PC (Microsoft Windows) | iOS | PlayStation 5 | Xbox One | Nintendo Switch,casual | time travel | hidden object | atmospheric | clicker | relaxing | wholesome | cozy | comfy | linear,9.240820400487646e-06,//images.igdb.com/igdb/image/upload/t_thumb/coah6d.jpg
3458,20329,1970-01-01 04:30:00,1970-01-01 05:30:00,1970-01-01 08:00:00,3,Figment,1.328303396e-06,Music | Platform | Puzzle | Adventure | Indie,Google Stadia | Xbox Series X|S | PlayStation 4 | Linux | Android | PC (Microsoft Windows) | iOS | Mac | Xbox One | Nintendo Switch,action-adventure | steam trading cards | abstract | steam achievements | digital distribution | steam cloud | pax west 2017 | steam families | previously on - utomik | previously on - stadia pro,1.3283025138058254e-06,//images.igdb.com/igdb/image/upload/t_thumb/co691d.jpg
3459,138733,1970-01-01 05:00:00,1970-01-01 07:00:00,1970-01-01 12:00:00,2,Lacuna,4.620431548e-06,Puzzle | Adventure | Indie,PlayStation 4 | Android | PC (Microsoft Windows) | iOS | Xbox One | Nintendo Switch,cyberpunk | noir,4.620420873839035e-06,//images.igdb.com/igdb/image/upload/t_thumb/co2qj1.jpg
3460,103373,1970-01-01 03:00:00,1970-01-01 07:00:00,,2,Beyond Blue,9.73099765e-06,Simulator | Adventure | Indie,PlayStation 4 | PC (Microsoft Windows) | iOS | Xbox One | Nintendo Switch,underwater | female protagonist,9.730950304149516e-06,//images.igdb.com/igdb/image/upload/t_thumb/co292r.jpg
3461,11444,,,1970-01-01 03:40:00,3,The Silent Age,1.3861294645e-05,Point-and-click | Puzzle | Role-playing (RPG) | Adventure | Indie,Android | PC (Microsoft Windows) | iOS | Mac,post-apocalyptic | exploration | casual | psychological horror | time travel | detective | 2d | time manipulation | hidden object | stylized | achievements | steam trading cards | narration | atmospheric | time machine | story rich | choices matter | steam achievements | xbox controller support for pc | steam cloud | male protagonist | alternative history | linear | steam families | sidescroller,1.3861198578143122e-05,//images.igdb.com/igdb/image/upload/t_thumb/co2k29.jpg
3462,159958,,,1970-01-01 02:00:00,1,The Forest Quartet,4.620431548e-06,Music | Puzzle | Adventure | Indie,PlayStation 4 | Android | PC (Microsoft Windows) | iOS | PlayStation 5 | Nintendo Switch,narration | story rich | colorful,4.620420873839035e-06,//images.igdb.com/igdb/image/upload/t_thumb/co3wxw.jpg
3463,152063,1970-01-02 16:00:00,1970-01-04 16:00:00,1970-01-05 14:00:00,3,Death Stranding: Director's Cut,0.000294635660689,Shooter | Role-playing (RPG) | Adventure,Xbox Series X|S | PC (Microsoft Windows) | iOS | PlayStation 5 | Mac,motorcycle | post-apocalyptic | exploration | dark | driving | cinematic | walking simulator | steam trading cards | atmospheric | snow | story rich | steam achievements | xbox controller support for pc | steam cloud | dualsense support for pc | delivery,0.0002945922641266,//images.igdb.com/igdb/image/upload/t_thumb/co4rjc.jpg
3464,240018,1970-01-01 01:00:00,1970-01-01 02:00:00,,1,It Gets So Lonely Here,2.831216999e-06,Adventure | Indie | Visual Novel,Linux | Android | PC (Microsoft Windows) | Mac,yuri | steam achievements | yandere | lgbtq+,2.831212991112717e-06,//images.igdb.com/igdb/image/upload/t_thumb/coascr.jpg
3465,201896,1970-01-01 01:00:00,1970-01-01 01:00:00,,1,Impasto,3.774955998e-06,Adventure | Indie,PC (Microsoft Windows),entering world in a painting | painting | spain,3.774948872871538e-06,//images.igdb.com/igdb/image/upload/t_thumb/co4rmi.jpg
3466,231156,1970-01-01 01:00:00,1970-01-01 01:00:00,,1,I Won't Forget Hue,1.887477999e-06,Adventure | Indie,PC (Microsoft Windows),Not Available,1.887476217715643e-06,//images.igdb.com/igdb/image/upload/t_thumb/co612l.jpg
3467,122318,,1970-01-01 02:00:00,,1,"I Love You, Colonel Sanders! A Finger Lickin' Good Dating Simulator",4.620431548e-06,Simulator | Indie | Visual Novel,PC (Microsoft Windows) | Mac,anime | free-to-play | dating simulation,4.620420873839035e-06,//images.igdb.com/igdb/image/upload/t_thumb/co1qen.jpg
3469,30931,1970-01-01 01:00:00,1970-01-01 02:00:00,,1,Help,1.18827364e-06,Adventure | Indie,PC (Microsoft Windows),steam trading cards | steam families,1.1882729340034377e-06,//images.igdb.com/igdb/image/upload/t_thumb/co7xii.jpg
3470,102087,,,1970-01-01 05:00:00,1,Leisure Suit Larry: Wet Dreams Don't Dry,1.1786389893e-05,Point-and-click | Puzzle | Adventure,PlayStation 4 | PC (Microsoft Windows) | Mac | Xbox One | Nintendo Switch,nudity | sexual content,1.1786320434052424e-05,//images.igdb.com/igdb/image/upload/t_thumb/co2h25.jpg
3471,185241,,1970-01-01 23:00:00,,1,Have a Nice Death,9.240863097e-06,Platform | Indie | Arcade,Xbox Series X|S | PlayStation 4 | PC (Microsoft Windows) | PlayStation 5 | Xbox One | Nintendo Switch,2d | roguelike | gothic | dark humor | combat | cartoony | controller support,9.240820400487646e-06,//images.igdb.com/igdb/image/upload/t_thumb/co4a9g.jpg
3472,207594,1970-01-01 01:00:00,1970-01-01 01:00:00,,1,Happy's Clocks,8.8317635e-08,Indie,PC (Microsoft Windows),free-to-play,8.83176310999979e-08,//images.igdb.com/igdb/image/upload/t_thumb/co5e32.jpg
3473,32349,1970-01-01 03:00:00,1970-01-01 04:00:00,,1,Haimrik,4.620431548e-06,Platform | Puzzle | Adventure | Indie,PlayStation 4 | PC (Microsoft Windows) | Xbox One,medieval | digital distribution | pax south 2017 | pax east 2016 | previously on - utomik,4.620420873839035e-06,//images.igdb.com/igdb/image/upload/t_thumb/co27po.jpg
3474,237749,1970-01-01 01:00:00,1970-01-01 01:00:00,,1,Golgotha,9.43739e-07,Simulator,PC (Microsoft Windows),free-to-play,9.4373855467863e-07,//images.igdb.com/igdb/image/upload/t_thumb/co6729.jpg
3475,230468,1970-01-01 01:00:00,1970-01-01 01:00:00,1970-01-01 01:00:00,2,Garten of Banban,4.9136720806e-05,Puzzle | Adventure | Indie | Arcade,Xbox Series X|S | PlayStation 4 | Android | PC (Microsoft Windows) | iOS | PlayStation 5 | Xbox One | Nintendo Switch,mascot horror,4.913551363687828e-05,//images.igdb.com/igdb/image/upload/t_thumb/coa2nw.jpg
3476,222736,1970-01-01 03:00:00,1970-01-01 04:00:00,,1,"Forgive My Sins & Desires, Father",6.18223448e-07,Simulator | Indie | Visual Novel,Linux | PC (Microsoft Windows) | Mac,free-to-play,6.182232568999629e-07,//images.igdb.com/igdb/image/upload/t_thumb/co5nv9.jpg
3477,228748,1970-01-01 01:00:00,1970-01-01 01:00:00,,1,For Goodness Sake,9.43739e-07,Indie | Visual Novel,PC (Microsoft Windows),dark | christmas | philosophy | free-to-play,9.4373855467863e-07,//images.igdb.com/igdb/image/upload/t_thumb/co5vsp.jpg
3478,319868,,,,2,Vetitum_VRC,1.5179156e-07,Puzzle | Adventure | Indie,PC (Microsoft Windows),Not Available,1.5179154847966233e-07,//images.igdb.com/igdb/image/upload/t_thumb/co8xyp.jpg
3479,236662,1970-01-01 04:00:00,1970-01-01 06:00:00,1970-01-01 10:00:00,1,Harmony: The Fall of Reverie,1.3861294645e-05,Strategy | Adventure | Indie | Visual Novel,Xbox Series X|S | PC (Microsoft Windows) | PlayStation 5 | Nintendo Switch,dystopian | female protagonist,1.3861198578143122e-05,//images.igdb.com/igdb/image/upload/t_thumb/co64rk.jpg
3480,128909,,,1970-01-01 08:00:00,1,Hidden Through Time,2.1316665644e-05,Point-and-click | Puzzle | Adventure,PlayStation 4 | Android | PC (Microsoft Windows) | Mac | Xbox One | Nintendo Switch,casual | level editor | hidden object | cute | building,2.1316438447111625e-05,//images.igdb.com/igdb/image/upload/t_thumb/co20gn.jpg
3481,19135,,,1970-01-01 10:00:00,1,Dragon Age: Inquisition - Jaws of Hakkon,3.1143386985e-05,Role-playing (RPG) | Strategy,PlayStation 3 | PlayStation 4 | PC (Microsoft Windows) | Xbox 360 | Xbox One,Not Available,3.114290203979208e-05,//images.igdb.com/igdb/image/upload/t_thumb/ui7fltl91ou7jhwroiq1.jpg
3482,133059,1970-01-01 10:00:00,1970-01-01 11:00:00,,1,Fobia: St. Dinfna Hotel,1.8481726193e-05,Puzzle | Adventure | Indie,Xbox Series X|S | PlayStation 4 | Linux | PC (Microsoft Windows) | PlayStation 5 | Xbox One,psychological horror | survival horror | brasil game show,1.848155540800273e-05,//images.igdb.com/igdb/image/upload/t_thumb/co4l4i.jpg
3483,255954,1970-01-01 01:00:00,1970-01-01 01:00:00,,1,Effugium,4.620431548e-06,Adventure | Indie,PC (Microsoft Windows) | Mac,free-to-play | steam achievements,4.620420873839035e-06,//images.igdb.com/igdb/image/upload/t_thumb/co6skg.jpg
3484,11668,1970-01-01 08:00:00,1970-01-01 09:00:00,,1,Dollhouse,6.98512208e-07,Puzzle | Adventure | Indie,PlayStation 4 | PC (Microsoft Windows) | Nintendo Switch,noir,6.985119640404612e-07,//images.igdb.com/igdb/image/upload/t_thumb/co1r8f.jpg
3485,22874,1970-01-01 03:00:00,1970-01-01 03:00:00,,1,Dead Island: Ryder White,9.240863097e-06,Shooter | Hack and slash/Beat 'em up,PlayStation 3 | PC (Microsoft Windows) | Xbox 360,zombies,9.240820400487646e-06,//images.igdb.com/igdb/image/upload/t_thumb/co1lrh.jpg
3486,24311,1970-01-01 17:00:00,1970-01-01 18:00:00,,1,Dead Island: Riptide - Definitive Edition,5.0824747031e-05,Shooter | Role-playing (RPG),PlayStation 4 | Linux | PC (Microsoft Windows) | Xbox One,zombies | tropical | previously on - utomik | previously on - xbox gamepass,5.082345549730568e-05,//images.igdb.com/igdb/image/upload/t_thumb/co6o7m.jpg
3487,17032,1970-01-01 14:00:00,1970-01-01 15:00:00,,1,Darkwood,0.000164824794351,Role-playing (RPG) | Adventure | Indie,Google Stadia | Xbox Series X|S | PlayStation 4 | Linux | PC (Microsoft Windows) | PlayStation 5 | Mac | Xbox One | Nintendo Switch,crafting | action-adventure | free roam | atmospheric | scavenging | story rich | steam greenlight | previously on - stadia pro,0.000164811212237,//images.igdb.com/igdb/image/upload/t_thumb/co24nh.jpg
3488,86618,1970-01-01 01:00:00,1970-01-01 01:00:00,,1,DarkLast,1.04375387e-07,Adventure | Indie,PC (Microsoft Windows),steam families,1.0437538155288966e-07,//images.igdb.com/igdb/image/upload/t_thumb/co6djt.jpg
3489,183869,1970-01-01 02:00:00,1970-01-01 03:00:00,,1,Do Not Open,9.240863097e-06,Puzzle | Adventure,PlayStation 4 | PC (Microsoft Windows) | PlayStation 5,survival horror | escape room | interactive | steam families,9.240820400487646e-06,//images.igdb.com/igdb/image/upload/t_thumb/co5v9n.jpg
3490,279266,,,1970-01-01 04:00:00,1,The Inn-Sanity,8.928110055e-06,Adventure,PC (Microsoft Windows),Not Available,8.928070199662645e-06,//images.igdb.com/igdb/image/upload/t_thumb/co8zp6.jpg
3491,244776,1970-01-01 02:00:00,1970-01-01 03:00:00,,1,Confabulation: Homestead,4.01443797e-07,Puzzle | Adventure | Indie,PC (Microsoft Windows),hidden object,4.014437164214605e-07,//images.igdb.com/igdb/image/upload/t_thumb/co71wp.jpg
3492,231171,1970-01-01 02:00:00,1970-01-01 03:00:00,,1,Confabulation,7.22598835e-07,Puzzle | Adventure | Indie,PC (Microsoft Windows),Not Available,7.225985739255876e-07,//images.igdb.com/igdb/image/upload/t_thumb/co65dz.jpg
3493,24856,1970-01-01 03:00:00,1970-01-01 04:00:00,,1,Conarium,2.720649992e-05,Puzzle | Adventure | Indie,PlayStation 4 | Linux | PC (Microsoft Windows) | Mac | Xbox One | Nintendo Switch,psychological horror | action-adventure | lovecraftian | digital distribution | pax west 2017,2.7206129829893608e-05,//images.igdb.com/igdb/image/upload/t_thumb/co1iwu.jpg
3494,102287,1970-01-01 03:00:00,1970-01-01 04:00:00,,1,Broken Minds,1.84664147e-07,Adventure | Indie | Visual Novel,Linux | PC (Microsoft Windows) | Mac,Not Available,1.846641299495785e-07,//images.igdb.com/igdb/image/upload/t_thumb/co3mle.jpg
3495,263377,1970-01-01 01:00:00,1970-01-01 01:00:00,,1,Blood Orange,9.43739e-07,Role-playing (RPG) | Adventure | Indie,PC (Microsoft Windows),dark | atmospheric | pixel art | free-to-play | lgbtq+,9.4373855467863e-07,//images.igdb.com/igdb/image/upload/t_thumb/co6zlp.jpg
3496,120163,1970-01-01 06:00:00,1970-01-01 07:00:00,,1,Bendy and the Dark Revival,9.6892474949e-05,Puzzle | Adventure | Indie,Xbox Series X|S | PlayStation 4 | PC (Microsoft Windows) | PlayStation 5 | Xbox One | Nintendo Switch,survival horror,9.688778117634084e-05,//images.igdb.com/igdb/image/upload/t_thumb/co683q.jpg
3497,229631,1970-01-01 01:00:00,1970-01-01 01:00:00,,1,Babbdi,4.620431548e-06,Adventure | Indie,Linux | PC (Microsoft Windows) | Mac,exploration | casual | walking simulator | free-to-play | steam achievements,4.620420873839035e-06,//images.igdb.com/igdb/image/upload/t_thumb/co5yhw.jpg
3498,228258,1970-01-01 04:00:00,1970-01-01 12:00:00,,2,Amnesia: The Bunker,6.825347444e-05,Shooter | Puzzle | Adventure | Indie,Xbox Series X|S | PlayStation 4 | PC (Microsoft Windows) | Xbox One,world war i - ww1 | exploration | psychological horror | military | gore | violent,6.825114527759511e-05,//images.igdb.com/igdb/image/upload/t_thumb/co5us3.jpg
3499,250932,1970-01-01 01:00:00,1970-01-01 01:00:00,,1,Alone in the Dark Prologue: Grace in the Dark,1.3861294645e-05,Adventure,Xbox Series X|S | PC (Microsoft Windows) | PlayStation 5,prologue | prelude,1.3861198578143122e-05,//images.igdb.com/igdb/image/upload/t_thumb/co82bp.jpg
3500,151844,1970-01-01 09:00:00,1970-01-01 10:00:00,,1,Alfred Hitchcock: Vertigo,4.6204315483e-05,Puzzle | Adventure | Visual Novel,Xbox Series X|S | PlayStation 4 | PC (Microsoft Windows) | PlayStation 5 | Mac | Xbox One | Nintendo Switch,exploration | psychological thriller | detective | interactive fiction | investigation | 3d | choose your own adventure | cinematic | atmospheric | choices matter | narrative | conversation,4.620324809649382e-05,//images.igdb.com/igdb/image/upload/t_thumb/co391k.jpg
3501,113144,1970-01-01 01:00:00,1970-01-01 01:00:00,,1,After Hours,2.72981782e-07,Simulator | Adventure | Indie,PC (Microsoft Windows),free-to-play,2.7298174474048015e-07,//images.igdb.com/igdb/image/upload/t_thumb/co297s.jpg
3502,318575,,1970-01-01 01:00:00,,1,Epiko Regal,2.772258929e-05,Real Time Strategy (RTS) | Strategy | Tactical | Card & Board Game,Android | iOS,tower defense | mythology | blockchain | deck-building | nft gaming | autobattler,2.772220502612337e-05,//images.igdb.com/igdb/image/upload/t_thumb/co8wq0.jpg
3503,256472,1970-01-01 01:00:00,1970-01-01 01:00:00,,1,Abel,2.375172794e-06,Simulator | Adventure | Indie,PC (Microsoft Windows),walking simulator | abstract | emotional | free-to-play,2.3751699732815656e-06,//images.igdb.com/igdb/image/upload/t_thumb/co6r1z.jpg
3504,133977,1970-01-01 01:00:00,1970-01-01 02:00:00,,1,"A Place, Forbidden",2.79404883e-06,Puzzle | Adventure | Indie,PC (Microsoft Windows),free-to-play | ps1 | haunted,2.7940449266528388e-06,//images.igdb.com/igdb/image/upload/t_thumb/co2hs4.jpg
3505,264509,1970-01-01 03:00:00,1970-01-01 04:00:00,1970-01-01 05:00:00,2,Hapy-y,1.887477999e-06,Simulator | Adventure | Indie,PC (Microsoft Windows),free-to-play,1.887476217715643e-06,//images.igdb.com/igdb/image/upload/t_thumb/co736h.jpg
3506,280364,1970-01-01 01:00:00,1970-01-01 01:00:00,1970-01-01 01:00:00,1,Welcome to the Karoshi Club,4.620431548e-06,Indie | Visual Novel,PC (Microsoft Windows),exploration | anime | dark | supernatural | narration | free-to-play | choices matter | steam achievements,4.620420873839035e-06,//images.igdb.com/igdb/image/upload/t_thumb/co7n10.jpg
3507,103266,1970-01-01 05:00:00,1970-01-01 06:00:00,,1,Twin Mirror,7.988731569e-06,Adventure,PlayStation 4 | PC (Microsoft Windows) | Xbox One,Not Available,7.988699659253904e-06,//images.igdb.com/igdb/image/upload/t_thumb/co5w0s.jpg
3508,311572,1970-01-01 01:00:00,1970-01-01 01:00:00,,1,The Sunday,1.04375387e-07,Indie,PC (Microsoft Windows),steam families,1.0437538155288966e-07,//images.igdb.com/igdb/image/upload/t_thumb/co90ew.jpg
3509,119314,1970-01-01 02:00:00,1970-01-01 03:00:00,,1,The Messenger: Picnic Panic,4.620431548e-06,Platform | Indie,PlayStation 4 | PC (Microsoft Windows) | Xbox One | Nintendo Switch,metroidvania | free dlc,4.620420873839035e-06,//images.igdb.com/igdb/image/upload/t_thumb/co216x.jpg
3510,71628,1970-01-01 14:30:00,1970-01-01 15:30:00,,3,The Messenger,6.8692261349e-05,Platform | Adventure | Indie | Arcade,PlayStation 4 | PC (Microsoft Windows) | PlayStation 5 | Xbox One | Nintendo Switch,retro | ninja | 2d | metroidvania | difficult | pixel graphics | 8-bit,6.868990214365419e-05,//images.igdb.com/igdb/image/upload/t_thumb/co2hr9.jpg
3511,266387,1970-01-01 02:00:00,1970-01-01 02:00:00,,1,The Chant: The Gloom Below,9.240863097e-06,Adventure,Xbox Series X|S | PC (Microsoft Windows) | PlayStation 5,combat | cosmic horror | cult | steam achievements | steam cloud | steam families,9.240820400487646e-06,//images.igdb.com/igdb/image/upload/t_thumb/co7asg.jpg
3512,265283,1970-01-01 01:00:00,1970-01-01 01:00:00,,1,The Backrooms: Unbounded,2.375172794e-06,Indie,PC (Microsoft Windows),psychological horror | free-to-play | steam achievements | linear,2.3751699732815656e-06,//images.igdb.com/igdb/image/upload/t_thumb/co7kll.jpg
3513,8879,1970-01-01 06:00:00,1970-01-01 07:00:00,,1,Super Time Force Ultra,9.240863097e-06,Shooter | Platform | Adventure | Indie,PlayStation 4 | Linux | PC (Microsoft Windows) | Mac | PlayStation Vita | Xbox 360 | Xbox One,Not Available,9.240820400487646e-06,//images.igdb.com/igdb/image/upload/t_thumb/co2e2p.jpg
3514,150010,1970-01-02 00:00:00,1970-01-02 01:00:00,,1,Sonic Frontiers,0.000178208930557,Platform | Adventure,Xbox Series X|S | PlayStation 4 | PC (Microsoft Windows) | PlayStation 5 | Xbox One | Nintendo Switch,exploration | ninja | character customization | 3d | fishing | fast paced | robots | steam | achievements | steam trading cards | in-game currency | combat | talking animals | story rich | colorful | great soundtrack | steam achievements | digital distribution | steam cloud | anthropomorphism | playstation trophies | world map | voice acting | protagonist's name in the title | xbox one x enhanced | hedgehog | collectibles | cross buy | skill tree | cutscene pause | super speed | spiky-haired protagonist | fast traveling | 60fps | green hill zone | level up | reference to other games | xbox achievements | xbox smart delivery | steam families | available on - luna plus,0.0001781930532318,//images.igdb.com/igdb/image/upload/t_thumb/co5p52.jpg
3515,118875,1970-01-01 21:00:00,1970-01-01 22:00:00,,1,Roadwarden,3.2123532671e-05,Role-playing (RPG) | Adventure | Indie | Visual Novel,Linux | PC (Microsoft Windows) | Mac | Nintendo Switch,text adventure,3.2123016721373754e-05,//images.igdb.com/igdb/image/upload/t_thumb/co63e0.jpg
3516,273976,1970-01-01 09:00:00,1970-01-01 10:00:00,,1,Slayaway Camp 2,3.86378515e-07,Puzzle | Simulator | Strategy | Indie,Android | PC (Microsoft Windows) | iOS,serial killer | parody | gore | sliding puzzle | breaking the fourth wall | netflix | slasher | monster movies | netflix games | sokoban-like | previously on - netflix,3.863784403558408e-07,//images.igdb.com/igdb/image/upload/t_thumb/co8t3s.jpg
3517,25555,1970-01-02 00:00:00,1970-01-02 01:00:00,,1,Shattered: Tale of the Forgotten King,4.620431548e-06,Platform | Puzzle | Role-playing (RPG) | Adventure | Indie,PlayStation 4 | PC (Microsoft Windows) | PlayStation 5 | Xbox One | Nintendo Switch,crafting | multiple endings | atmospheric | crowdfunding - kickstarter | soulslike,4.620420873839035e-06,//images.igdb.com/igdb/image/upload/t_thumb/co2rad.jpg
3518,152247,1970-01-01 21:00:00,1970-01-01 22:00:00,,1,Redfall,9.240863097e-06,Shooter | Role-playing (RPG) | Adventure,Xbox Series X|S | PC (Microsoft Windows),vampire | vampires | immersive,9.240820400487646e-06,//images.igdb.com/igdb/image/upload/t_thumb/co52ds.jpg
3519,279263,1970-01-01 01:00:00,1970-01-01 01:00:00,,1,Quiet is the Eyes,2.831216999e-06,Puzzle | Adventure | Indie,PC (Microsoft Windows),casual | free-to-play,2.831212991112717e-06,//images.igdb.com/igdb/image/upload/t_thumb/co7kqp.jpg
